X,Y,Date,Site,GenSite,Season,Lat,Long,Flow,Discharge,pH,Temp_pH,SpecCond,Temp_sc,pH_est,Temp_est,Balance,Flag,Ca,CO2,CO2_iso,DIC,DIC_iso,Bicarb,Carb,CarbAcid,CO2_aq,Bicarb_per,logSI,DelDICCO2,eDICCO2,Time
-94.223148,36.446014,2011/06/22,BS01,cave,summer,36.44601400000,-94.22314800000,baseflow,0.01200000000,7.60000000000,14.60000000000,-9999.00000000000,14.60000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999,-9999.00000000000,800.00000000000,-22.37000000000,23.70000000000,-14.37000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,9:20
-94.223148,36.446014,2011/07/06,BS01,cave,summer,36.44601400000,-94.22314800000,baseflow,0.01000000000,7.50000000000,14.70000000000,-9999.00000000000,14.70000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999,-9999.00000000000,1600.00000000000,-21.01000000000,25.30000000000,-15.14000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,9:20
-94.223148,36.446014,2011/07/21,BS01,cave,summer,36.44601400000,-94.22314800000,baseflow,0.00700000000,7.50000000000,14.60000000000,-9999.00000000000,14.60000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999,-9999.00000000000,1000.00000000000,-14.63000000000,25.40000000000,-14.70000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,9:30
-94.223148,36.446014,2011/10/05,BS01,cave,fall,36.44601400000,-94.22314800000,baseflow,0.00700000000,7.60000000000,14.50000000000,238.30000000000,14.50000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999,38.20000000000,655.00000000000,-9999.00000000000,24.10000000000,-13.52000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,9:20
-94.223148,36.446014,2012/03/16,BS01,cave,winter,36.44601400000,-94.22314800000,baseflow,0.00700000000,8.00000000000,14.50000000000,225.30000000000,14.50000000000,-9999.00000000000,-9999.00000000000,0.00000000000,-9999,35.40000000000,918.00000000000,-16.08000000000,29.90000000000,-11.96000000000,0.00242000000,0.00001020000,0.00006300000,0.00006300000,97.00000000000,0.14000000000,4.10000000000,8.80000000000,10:05
-94.223148,36.446014,2012/03/20,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.13900000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,7.80000000000,14.60000000000,3.00000000000,-9999,22.80000000000,-9999.00000000000,-9999.00000000000,13.60000000000,-14.23000000000,0.00108000000,0.00000280000,0.00004500000,0.00004500000,96.00000000000,-0.58000000000,-9999.00000000000,-9999.00000000000,7:50
-94.223148,36.446014,2012/03/20,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.14600000000,7.80000000000,14.50000000000,160.30000000000,14.60000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,8:03
-94.223148,36.446014,2012/03/20,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.23300000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,7.70000000000,14.50000000000,2.00000000000,-9999,20.20000000000,-9999.00000000000,-9999.00000000000,11.40000000000,-13.95000000000,0.00090000000,0.00000180000,0.00004900000,0.00004900000,95.00000000000,-0.82000000000,-9999.00000000000,-9999.00000000000,9:15
-94.223148,36.446014,2012/03/20,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.37300000000,7.60000000000,14.40000000000,136.70000000000,14.40000000000,-9999.00000000000,-9999.00000000000,1.00000000000,-9999,18.10000000000,-9999.00000000000,-9999.00000000000,10.30000000000,-14.51000000000,0.00080000000,0.00000130000,0.00005100000,0.00005100000,94.00000000000,-0.98000000000,-9999.00000000000,-9999.00000000000,11:20
-94.223148,36.446014,2012/03/20,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.39600000000,7.50000000000,14.40000000000,142.50000000000,14.50000000000,-9999.00000000000,-9999.00000000000,4.00000000000,-9999,18.60000000000,-9999.00000000000,-9999.00000000000,11.30000000000,-15.03000000000,0.00088000000,0.00000130000,0.00006600000,0.00006600000,93.00000000000,-1.00000000000,-9999.00000000000,-9999.00000000000,12:55
-94.223148,36.446014,2012/03/20,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.37300000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,7.50000000000,14.40000000000,3.00000000000,-9999,17.90000000000,-9999.00000000000,-9999.00000000000,10.80000000000,-15.31000000000,0.00082000000,0.00000100000,0.00007100000,0.00007100000,92.00000000000,-1.10000000000,-9999.00000000000,-9999.00000000000,14:35
-94.223148,36.446014,2012/03/21,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.37800000000,7.10000000000,14.30000000000,121.00000000000,14.30000000000,-9999.00000000000,-9999.00000000000,0.00000000000,-9999,16.40000000000,-9999.00000000000,-9999.00000000000,9.10000000000,-15.97000000000,0.00063000000,0.00000040000,0.00012300000,0.00012300000,84.00000000000,-1.59000000000,-9999.00000000000,-9999.00000000000,8:15
-94.223148,36.446014,2012/03/21,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.33100000000,7.30000000000,14.30000000000,121.00000000000,14.30000000000,-9999.00000000000,-9999.00000000000,2.00000000000,-9999,16.00000000000,-9999.00000000000,-9999.00000000000,9.30000000000,-16.19000000000,0.00069000000,0.00000060000,0.00008300000,0.00008300000,89.00000000000,-1.36000000000,-9999.00000000000,-9999.00000000000,12:10
-94.223148,36.446014,2012/03/21,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.40100000000,7.20000000000,14.30000000000,115.00000000000,14.20000000000,-9999.00000000000,-9999.00000000000,3.00000000000,-9999,15.00000000000,-9999.00000000000,-9999.00000000000,8.60000000000,-15.85000000000,0.00062000000,0.00000040000,0.00010200000,0.00010200000,86.00000000000,-1.57000000000,-9999.00000000000,-9999.00000000000,15:35
-94.223148,36.446014,2012/03/22,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.36400000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,-9999.00000000000,7.30000000000,14.20000000000,1.00000000000,-9999,15.10000000000,-9999.00000000000,-9999.00000000000,8.60000000000,-16.00000000000,0.00064000000,0.00000060000,0.00007700000,0.00007700000,89.00000000000,-1.42000000000,-9999.00000000000,-9999.00000000000,8:40
-94.223148,36.446014,2012/03/23,BS01,cave,spring,36.44601400000,-94.22314800000,storm,0.18100000000,7.10000000000,14.20000000000,112.50000000000,14.10000000000,-9999.00000000000,-9999.00000000000,3.00000000000,-9999,17.20000000000,-9999.00000000000,-9999.00000000000,9.80000000000,-16.20000000000,0.00069000000,0.00000040000,0.00013400000,0.00013300000,84.00000000000,-1.54000000000,-9999.00000000000,-9999.00000000000,8:00
